年月日,東京最高気温(℃),東京最高気温(℃)品質情報,東京最高気温(℃)均質番号,東京最低気温(℃),東京最低気温(℃)品質情報,東京最低気温(℃)均質番号,東京平均気温(℃),東京平均気温(℃)品質情報,東京平均気温(℃)均質番号,東京降水量の合計(mm),東京降水量の合計(mm)現象なし情報,東京降水量の合計(mm)品質情報,東京降水量の合計(mm)均質番号,東京日照時間(時間),東京日照時間(時間)現象なし情報,東京日照時間(時間)品質情報,東京日照時間(時間)均質番号,東京平均風速(m/s),東京平均風速(m/s)品質情報,東京平均風速(m/s)均質番号,東京最大風速(m/s),東京最大風速(m/s)品質情報,東京最大風速(m/s),東京最大風速(m/s)品質情報,東京最大風速(m/s)均質番号,東京最大瞬間風速(m/s),東京最大瞬間風速(m/s)品質情報,東京最大瞬間風速(m/s),東京最大瞬間風速(m/s)品質情報,東京最大瞬間風速(m/s)均質番号,東京最多風向(16方位),東京最多風向(16方位)品質情報,東京最多風向(16方位)均質番号,東京平均蒸気圧(hPa),東京平均蒸気圧(hPa)品質情報,東京平均蒸気圧(hPa)均質番号,東京平均湿度(％),東京平均湿度(％)品質情報,東京平均湿度(％)均質番号,東京最小相対湿度(％),東京最小相対湿度(％)品質情報,東京最小相対湿度(％)均質番号,東京平均現地気圧(hPa),東京平均現地気圧(hPa)品質情報,東京平均現地気圧(hPa)均質番号,東京平均海面気圧(hPa),東京平均海面気圧(hPa)品質情報,東京平均海面気圧(hPa)均質番号,東京最低海面気圧(hPa),東京最低海面気圧(hPa)現象なし情報,東京最低海面気圧(hPa)品質情報,東京最低海面気圧(hPa)均質番号,東京平均雲量(10分比),東京平均雲量(10分比)品質情報,東京平均雲量(10分比)均質番号,東京天気概況(昼：06時〜18時),東京天気概況(昼：06時〜18時)品質情報,東京天気概況(昼：06時〜18時)均質番号,東京天気概況(夜：18時〜翌日06時),東京天気概況(夜：18時〜翌日06時)品質情報,東京天気概況(夜：18時〜翌日06時)均質番号,東京10分間降水量の最大(mm),東京10分間降水量の最大(mm)現象なし情報,東京10分間降水量の最大(mm)品質情報,東京10分間降水量の最大(mm)均質番号
2009/3/16,14.9,8,1,6.3,8,1,11.1,8,1,0,1,8,1,10.8,0,8,1,2.2,8,1,4.3,8,南東,8,1,7.1,8,南南東,8,1,北西,8,1,6.2,8,1,47,8,1,38,8,1,1008.9,8,1,1013.3,8,1,1010.4,0,8,1,2.5,8,1,晴,8,1,薄曇時々晴,8,1,0,1,8,1
2009/3/17,18.7,8,1,10.2,8,1,14.4,8,1,0,0,8,1,9.4,0,8,1,3.1,8,1,8.4,8,北西,8,1,15.3,8,北北西,8,1,南南西,8,1,6,8,1,38,8,1,17,8,1,1009.3,8,1,1013.6,8,1,1010.9,0,8,1,3.5,8,1,快晴,8,1,快晴,8,1,0,0,8,1
2009/3/18,20.7,8,1,9,8,1,15.1,8,1,0,1,8,1,10.1,0,8,1,3.6,8,1,8.1,8,南南西,8,1,14,8,南西,8,1,南,8,1,8.1,8,1,47,8,1,30,8,1,1014.3,8,1,1018.7,8,1,1016,0,8,1,2,8,1,晴後一時薄曇,8,1,快晴,8,1,0,1,8,1
2009/3/19,23.2,8,1,11.1,8,1,17.2,8,1,0,1,8,1,10.3,0,8,1,3.7,8,1,7.7,8,南南西,8,1,15.5,8,南南西,8,1,南南西,8,1,11,8,1,56,8,1,39,8,1,1010,8,1,1014.3,8,1,1009.6,0,8,1,4,8,1,晴後一時薄曇,8,1,薄曇後一時雨,8,1,0,1,8,1
2009/3/20,19.9,8,1,9.1,8,1,15.3,8,1,2.5,0,8,1,5.2,0,8,1,5.1,8,1,8.7,8,北西,8,1,16.7,8,北西,8,1,北北西,8,1,8.9,8,1,49,8,1,18,8,1,1004.8,8,1,1009.1,8,1,1005.1,0,8,1,5.5,8,1,曇時々雨後晴,8,1,快晴,8,1,1,0,8,1
2009/3/21,15.5,8,1,8.2,8,1,11.8,8,1,0,1,8,1,10.6,0,8,1,4.1,8,1,7.9,8,南南東,8,1,12.9,8,南,8,1,南,8,1,5.3,8,1,37,8,1,21,8,1,1013.5,8,1,1018,8,1,1015,0,8,1,0.3,8,1,快晴,8,1,晴後曇,8,1,0,1,8,1
2009/3/22,17,8,1,13,8,1,15.3,8,1,7.5,0,8,1,0.4,0,8,1,5.4,8,1,10,8,南,8,1,19,8,南,8,1,南,8,1,13.2,8,1,76,8,1,63,8,1,1000.5,8,1,1004.9,8,1,991.5,0,8,1,10,8,1,曇後雨,8,1,雨後晴,8,1,1.5,0,8,1
2009/3/23,16.5,8,1,7.8,8,1,12.7,8,1,0,0,8,1,6.2,0,8,1,6.5,8,1,10.7,8,北北西,8,1,21,8,北北西,8,1,北北西,8,1,4.7,8,1,31,8,1,19,8,1,1000.8,8,1,1005.1,8,1,994.1,0,8,1,5.5,8,1,晴後曇,8,1,曇後時々雨,8,1,0,0,8,1
2009/3/24,10.9,8,1,6.8,8,1,8.6,8,1,0,0,8,1,1.4,0,8,1,3,8,1,6.6,8,南東,8,1,12.6,8,南南東,8,1,南東,8,1,6,8,1,53,8,1,26,8,1,1010.2,8,1,1014.7,8,1,1012.7,0,8,1,7.5,8,1,曇時々雨一時晴,8,1,晴後時々曇,8,1,0,0,8,1
2009/3/25,10.6,8,1,6.1,8,1,8,8,1,3.5,0,8,1,0.1,0,8,1,2.3,8,1,4.6,8,北北西,8,1,7.7,8,東南東,8,1,北北西,8,1,7.8,8,1,73,8,1,58,8,1,1005.4,8,1,1009.8,8,1,1006.2,0,8,1,7.8,8,1,雨時々曇,8,1,曇時々雨後一時雪,8,1,1,0,8,1
2009/3/26,11.7,8,1,5.1,8,1,8,8,1,0,0,8,1,6.1,0,8,1,3.3,8,1,8.1,8,北西,8,1,14.2,8,北西,8,1,北北西,8,1,3.6,8,1,33,8,1,19,8,1,1007.9,8,1,1012.3,8,1,1008.6,0,8,1,6.5,8,1,曇一時雪後晴,8,1,晴,8,1,0,0,8,1
2009/3/27,13,8,1,3.6,8,1,7.8,8,1,0,0,8,1,7.6,0,8,1,2.4,5,1,5.5,8,東北東,8,1,9.5,8,北東,8,1,北北西,8,1,4.8,8,1,46,8,1,30,8,1,1009.7,8,1,1014.1,8,1,1011.5,0,8,1,5,8,1,晴後曇,8,1,雨後曇,8,1,0,0,8,1
2009/3/28,10.8,8,1,4.9,8,1,7.8,8,1,0,0,8,1,1.8,0,8,1,2.9,8,1,6.6,8,北北西,8,1,11.8,8,北西,8,1,北北西,8,1,4,8,1,38,8,1,21,8,1,1012.2,8,1,1016.6,8,1,1014.9,0,8,1,8.3,8,1,曇後一時晴,8,1,晴時々曇,8,1,0,0,8,1
2009/3/29,13,8,1,4.4,8,1,8.1,8,1,0,1,8,1,7.6,0,8,1,3.4,8,1,5.5,8,北西,8,1,10.2,8,東南東,8,1,北北西,8,1,3.6,8,1,35,8,1,14,8,1,1015.8,8,1,1020.3,8,1,1017.7,0,8,1,7.3,8,1,薄曇後一時晴,8,1,曇時々晴,8,1,0,1,8,1
2009/3/30,12.7,8,1,5,8,1,8.7,8,1,0,1,8,1,11.7,0,8,1,2.9,8,1,5,8,南東,8,1,9.9,8,東,8,1,北北東,8,1,4.4,8,1,40,8,1,26,8,1,1020.1,8,1,1024.6,8,1,1022.1,0,8,1,3.3,8,1,快晴,8,1,晴後曇,8,1,0,1,8,1
2009/3/31,13.6,8,1,7.3,8,1,10.7,8,1,0,0,8,1,3.2,0,8,1,2.8,8,1,6,8,南南東,8,1,9.4,8,南,8,1,南南西,8,1,6.6,8,1,51,8,1,42,8,1,1017,8,1,1021.5,8,1,1017.1,0,8,1,10,8,1,曇後一時晴,8,1,曇後一時雨,8,1,0,0,8,1
2009/4/1,12.5,8,1,5.7,8,1,9.9,8,1,17.5,0,8,1,0,0,8,1,2.6,8,1,6.2,8,北西,8,1,10.7,8,北,8,1,北,8,1,9.2,8,1,75,8,1,60,8,1,1006.6,8,1,1011,8,1,1006,0,8,1,10,8,1,雨時々曇,8,1,雨、雷を伴う,8,1,2,0,8,1
2009/4/2,14.8,8,1,5.4,8,1,9.8,8,1,2.5,0,8,1,8.8,0,8,1,6.2,8,1,10.8,8,北西,8,1,21.1,8,北北西,8,1,北北西,8,1,4.6,8,1,40,8,1,22,8,1,1008.3,8,1,1012.7,8,1,1005.6,0,8,1,5,8,1,晴一時曇,8,1,快晴,8,1,0.5,0,8,1
2009/4/3,17.2,8,1,7.2,8,1,12.3,8,1,0,1,8,1,11.2,0,8,1,2.9,8,1,6.5,8,北西,8,1,10.3,8,北西,8,1,北北西,8,1,5.7,8,1,39,8,1,22,8,1,1016.9,8,1,1021.3,8,1,1019.6,0,8,1,5,8,1,晴後一時薄曇,8,1,薄曇時々晴,8,1,0,1,8,1
2009/4/4,18.1,8,1,9.4,8,1,13.8,8,1,0,0,8,1,5.4,0,8,1,3.2,8,1,6.5,8,南,8,1,12.3,8,南東,8,1,南,8,1,9.2,8,1,59,8,1,36,8,1,1012.7,8,1,1017.1,8,1,1010.6,0,8,1,7.3,8,1,曇時々晴,8,1,晴時々曇一時雨,8,1,0,0,8,1
2009/4/5,19,8,1,10.3,8,1,14.5,8,1,0,1,8,1,5.7,0,8,1,2.6,8,1,5.4,8,北北西,8,1,9.3,8,北北西,8,1,北北西,8,1,7.1,8,1,45,8,1,17,8,1,1006.4,8,1,1010.8,8,1,1009.2,0,8,1,8.8,8,1,薄曇,8,1,薄曇,8,1,0,1,8,1
2009/4/6,19.2,8,1,10.5,8,1,14.9,8,1,0,1,8,1,11.4,0,8,1,3.5,8,1,6.9,8,南東,8,1,11,8,南東,8,1,北北西,8,1,7.4,8,1,43,8,1,27,8,1,1006.8,8,1,1011.2,8,1,1008.4,0,8,1,3.5,8,1,快晴,8,1,晴,8,1,0,1,8,1
2009/4/7,20.7,8,1,11.3,8,1,16,8,1,0,1,8,1,11.4,0,8,1,2.7,8,1,6.1,8,南,8,1,10.1,8,南,8,1,南南東,8,1,9.1,8,1,51,8,1,23,8,1,1011,8,1,1015.4,8,1,1011.7,0,8,1,0.3,8,1,快晴,8,1,晴後一時薄曇,8,1,0,1,8,1
2009/4/8,20.4,8,1,12,8,1,16.2,8,1,0,1,8,1,8.7,0,8,1,2.6,8,1,6,8,南,8,1,9.6,8,南南東,8,1,南南東,8,1,9.8,8,1,54,8,1,37,8,1,1014.8,8,1,1019.1,8,1,1016.8,0,8,1,5.8,8,1,薄曇後一時晴,8,1,晴一時曇,8,1,0,1,8,1
2009/4/9,24.3,8,1,12.9,8,1,18.3,8,1,0,1,8,1,11.8,0,8,1,2.9,8,1,5.3,8,南南西,8,1,9.1,8,南南東,8,1,南南西,8,1,7.7,8,1,40,8,1,11,8,1,1017.8,8,1,1022.2,8,1,1019.7,0,8,1,0,8,1,快晴,8,1,快晴,8,1,0,1,8,1
2009/4/10,23.2,8,1,14.6,8,1,18.6,8,1,0,1,8,1,11.9,0,8,1,4,8,1,7.4,8,南,8,1,12.1,8,南,8,1,南,8,1,9.7,8,1,46,8,1,28,8,1,1016.9,8,1,1021.2,8,1,1018.7,0,8,1,0,8,1,快晴,8,1,快晴,8,1,0,1,8,1
2009/4/11,26.1,8,1,13.3,8,1,18.1,8,1,0,1,8,1,11.6,0,8,1,3.3,8,1,8.3,8,南東,8,1,13.6,8,南東,8,1,東北東,8,1,9.4,8,1,49,8,1,14,8,1,1016.4,8,1,1020.7,8,1,1018.5,0,8,1,2.5,8,1,快晴,8,1,曇,8,1,0,1,8,1
2009/4/12,20.6,8,1,12.1,8,1,16.3,8,1,0,1,8,1,6.6,0,8,1,2.7,8,1,5.5,8,南東,8,1,8.5,8,南,8,1,北北東,8,1,11.7,8,1,63,8,1,49,8,1,1012.6,8,1,1017,8,1,1012.1,0,8,1,9.3,8,1,薄曇後一時晴,8,1,曇時々晴,8,1,0,1,8,1
2009/4/13,23.1,8,1,14.4,8,1,18.8,8,1,0,1,8,1,10.3,0,8,1,3.2,8,1,7.3,8,南,8,1,11.6,8,南南東,8,1,南,8,1,11.9,8,1,56,8,1,36,8,1,1004.1,8,1,1008.4,8,1,1006.1,0,8,1,7,8,1,晴後薄曇,8,1,薄曇,8,1,0,1,8,1
2009/4/14,23,8,1,15.1,8,1,17.9,8,1,38,0,8,1,0.5,0,8,1,3.4,8,1,7.3,8,南南東,8,1,13.2,8,南,8,1,南南西,8,1,14.2,8,1,70,8,1,52,8,1,1000.4,8,1,1004.6,8,1,995.8,0,8,1,10,8,1,曇後雨,8,1,大雨後一時晴,8,1,8,0,8,1
2009/4/15,24.4,8,1,15.3,8,1,19.7,8,1,10.5,0,8,1,11.8,0,8,1,4.7,8,1,11.5,8,北西,8,1,18.7,8,北西,8,1,北西,8,1,11.2,8,1,51,8,1,30,8,1,994.5,8,1,998.7,8,1,993.1,0,8,1,4.8,8,1,快晴,8,1,曇後一時晴,8,1,5,0,8,1
2009/4/16,22.8,8,1,14.7,8,1,17.7,8,1,0,1,8,1,5.7,0,8,1,3.2,8,1,6.2,8,東,8,1,10.8,8,東南東,8,1,北北西,8,1,11.6,8,1,57,8,1,41,8,1,1003.3,8,1,1007.6,8,1,1004.3,0,8,1,5.3,8,1,晴時々曇,8,1,曇後一時雨,8,1,0,1,8,1
2009/4/17,15.4,8,1,11.5,8,1,12.7,8,1,0,0,8,1,0,0,8,1,2.7,8,1,5.1,8,北北東,8,1,8.3,8,北北東,8,1,北東,8,1,10.7,8,1,73,8,1,61,8,1,1010.5,8,1,1014.9,8,1,1012,0,8,1,10,8,1,曇後雨,8,1,雨後曇一時晴,8,1,0,0,8,1
2009/4/18,18.9,8,1,11.7,8,1,15.2,8,1,0,1,8,1,5.5,0,8,1,2.3,8,1,5.3,8,南南西,8,1,8.3,8,南南西,8,1,南南西,8,1,11.1,8,1,65,8,1,50,8,1,1011.4,8,1,1015.8,8,1,1013.1,0,8,1,9.8,8,1,曇,8,1,薄曇,8,1,0,1,8,1
2009/4/19,22.5,8,1,14.2,8,1,17.4,8,1,0,1,8,1,10.6,0,8,1,2.9,8,1,6.5,8,南南東,8,1,10.6,8,南東,8,1,北北東,8,1,10.8,8,1,56,8,1,31,8,1,1012.8,8,1,1017.2,8,1,1014.1,0,8,1,4.8,8,1,晴一時薄曇,8,1,晴,8,1,0,1,8,1
2009/4/20,20.2,8,1,13.3,8,1,16.8,8,1,0,1,8,1,3.4,0,8,1,3,8,1,6.1,8,南南東,8,1,10.6,8,南南東,8,1,南東,8,1,11.6,8,1,61,8,1,46,8,1,1013.5,8,1,1017.9,8,1,1015.9,0,8,1,8.5,8,1,曇一時晴,8,1,曇後一時雨,8,1,0,1,8,1
2009/4/21,20.2,8,1,16.3,8,1,18.1,8,1,31.5,0,8,1,0.2,0,8,1,3.8,8,1,6.6,8,南南東,8,1,11.3,8,南南東,8,1,南南東,8,1,15.6,8,1,75,8,1,62,8,1,1004.6,8,1,1008.8,8,1,999.8,0,8,1,10,8,1,曇後雨,8,1,雨後曇,8,1,3,0,8,1
2009/4/22,24.3,8,1,16.8,8,1,19.7,8,1,0,0,8,1,5.3,0,8,1,3,8,1,7.4,8,南南東,8,1,11.5,8,南南東,8,1,北西,8,1,14.6,8,1,64,8,1,46,8,1,997,8,1,1001.2,8,1,998.5,0,8,1,6.8,8,1,晴後時々曇,8,1,晴時々曇,8,1,0.5,0,8,1
2009/4/23,21.6,8,1,14,8,1,17.1,8,1,0,1,8,1,11.4,0,8,1,4.1,8,1,8.7,8,北西,8,1,13.5,8,西北西,8,1,北西,8,1,7,8,1,36,8,1,25,8,1,1007.5,8,1,1011.8,8,1,1006,0,8,1,2.5,8,1,晴,8,1,晴時々曇,8,1,0,1,8,1
2009/4/24,16.4,8,1,10.2,8,1,13.3,8,1,1.5,0,8,1,1.4,0,8,1,2.8,8,1,5.9,8,南南東,8,1,9.3,8,南東,8,1,南東,8,1,8.5,8,1,56,8,1,39,8,1,1017.2,8,1,1021.6,8,1,1019.1,0,8,1,9.8,8,1,曇,8,1,雨時々曇,8,1,1,0,8,1
2009/4/25,13.3,8,1,10,8,1,11.2,8,1,61,0,8,1,0,0,8,1,2.9,8,1,6.2,8,北西,8,1,10.6,8,北西,8,1,北北西,8,1,11.3,8,1,85,8,1,78,8,1,1004.7,8,1,1009.1,8,1,995,0,8,1,10,8,1,大雨,8,1,雨後時々曇,8,1,2,0,8,1
2009/4/26,22.7,8,1,11.8,8,1,16.8,8,1,0,0,8,1,10.8,0,8,1,4.3,8,1,9,8,西南西,8,1,17.5,8,南西,8,1,北西,8,1,9.2,8,1,51,8,1,20,8,1,986.5,8,1,990.7,8,1,986.4,0,8,1,2.5,8,1,晴一時曇,8,1,快晴,8,1,0,0,8,1
2009/4/27,19.4,8,1,10.8,8,1,14.4,8,1,0,1,8,1,8.6,0,8,1,4.8,8,1,8.3,8,北北西,8,1,16.3,8,北北西,8,1,北北西,8,1,4.7,8,1,29,8,1,18,8,1,998,8,1,1002.3,8,1,995.2,0,8,1,2.3,8,1,晴後一時曇,8,1,晴一時曇,8,1,0,1,8,1
2009/4/28,17.6,8,1,9.1,8,1,13,8,1,0,1,8,1,12.1,0,8,1,3.1,8,1,6.4,8,南南東,8,1,9.1,8,南南東,8,1,南南東,8,1,5.2,8,1,35,8,1,16,8,1,1010.4,8,1,1014.8,8,1,1010.3,0,8,1,2.5,8,1,快晴,8,1,晴時々薄曇,8,1,0,1,8,1
2009/4/29,20.8,8,1,9.9,8,1,15.5,8,1,0,1,8,1,12.4,0,8,1,2.8,8,1,5.7,8,南,8,1,9.3,8,南,8,1,南,8,1,7,8,1,42,8,1,13,8,1,1016.8,8,1,1021.2,8,1,1019.3,0,8,1,0,8,1,快晴,8,1,快晴,8,1,0,1,8,1
2009/4/30,23,8,1,12.1,8,1,17.8,8,1,0,1,8,1,12.2,0,8,1,3,8,1,5.9,8,南南東,8,1,9.5,8,南南東,8,1,南,8,1,8.4,8,1,43,8,1,23,8,1,1019.5,8,1,1023.9,8,1,1021.9,0,8,1,0,8,1,快晴,8,1,快晴,8,1,0,1,8,1
2009/5/1,23.8,8,1,14,8,1,19.5,8,1,0,1,8,1,11.6,0,8,1,3.1,8,1,7,8,南,8,1,10.5,8,南,8,1,南,8,1,9.4,8,1,42,8,1,27,8,1,1019,8,1,1023.3,8,1,1020.9,0,8,1,4,8,1,晴時々薄曇,8,1,晴,8,1,0,1,8,1
2009/5/2,24.5,8,1,15.1,8,1,19.8,8,1,0,1,8,1,11.9,0,8,1,3.6,8,1,7.5,8,南南東,8,1,12.5,8,南南東,8,1,南,8,1,12,8,1,52,8,1,37,8,1,1016.9,8,1,1021.2,8,1,1018.2,0,8,1,1,8,1,快晴,8,1,晴後薄曇,8,1,0,1,8,1
2009/5/3,23.5,8,1,16.5,8,1,20,8,1,0,1,8,1,4.3,0,8,1,3.8,8,1,6.9,8,南南西,8,1,12.6,8,南南西,8,1,南,8,1,12.1,8,1,52,8,1,40,8,1,1015.1,8,1,1019.4,8,1,1017.3,0,8,1,9.8,8,1,薄曇,8,1,薄曇,8,1,0,1,8,1
2009/5/4,23.7,8,1,18.2,8,1,20.4,8,1,0,1,8,1,5.7,0,8,1,4.5,8,1,7.2,8,南,8,1,12.6,8,南,8,1,南,8,1,12.9,8,1,55,8,1,38,8,1,1014.7,8,1,1019,8,1,1017.3,0,8,1,9.8,8,1,薄曇,8,1,曇一時晴,8,1,0,1,8,1
2009/5/5,19.9,8,1,15.5,8,1,17.8,8,1,14.5,0,8,1,0,0,8,1,2.2,8,1,4,8,北東,8,1,8.5,8,東北東,8,1,北東,8,1,15,8,1,74,8,1,61,8,1,1011.7,8,1,1016,8,1,1013.8,0,8,1,10,8,1,雨時々曇,8,1,雨,8,1,1.5,0,8,1
2009/5/6,19.4,8,1,14.8,8,1,16.4,8,1,19.5,0,8,1,0,0,8,1,2.8,8,1,5.1,8,北東,8,1,10.3,8,北東,8,1,北北東,8,1,15.2,8,1,82,8,1,68,8,1,1008.7,8,1,1013,8,1,1011.9,0,8,1,10,8,1,雨時々曇,8,1,雨一時曇,8,1,1.5,0,8,1
2009/5/7,19.8,8,1,15.1,8,1,17,8,1,8.5,0,8,1,0,0,8,1,2.7,8,1,5.2,8,北東,8,1,10,8,北東,8,1,北北西,8,1,15.5,8,1,80,8,1,66,8,1,1004.7,8,1,1008.9,8,1,1004.5,0,8,1,10,8,1,雨,8,1,雨,8,1,0.5,0,8,1
2009/5/8,20.3,8,1,15.5,8,1,17.8,8,1,13,0,8,1,0.7,0,8,1,2.5,8,1,4.5,8,北北西,8,1,8,8,北北西,8,1,北北西,8,1,16.4,8,1,81,8,1,69,8,1,999.2,8,1,1003.5,8,1,1001.8,0,8,1,10,8,1,雨時々曇、雷を伴う,8,1,晴一時雨,8,1,2.5,0,8,1
2009/5/9,25.5,8,1,15.6,8,1,21,8,1,0,1,8,1,10.9,0,8,1,2.9,8,1,7.3,8,南,8,1,11.7,8,南,8,1,南,8,1,14.1,8,1,57,8,1,36,8,1,1006.4,8,1,1010.7,8,1,1006.5,0,8,1,6,8,1,晴時々薄曇,8,1,晴時々薄曇,8,1,0,1,8,1
2009/5/10,28.3,8,1,17.3,8,1,23,8,1,0,1,8,1,9.9,0,8,1,2.2,8,1,5,8,南南西,8,1,7.6,8,南,8,1,南南東,8,1,17.6,8,1,63,8,1,47,8,1,1006.6,8,1,1010.8,8,1,1008.5,0,8,1,7.8,8,1,晴時々薄曇,8,1,薄曇,8,1,0,1,8,1
2009/5/11,24.8,8,1,17.9,8,1,21.4,8,1,0,1,8,1,2,0,8,1,2.3,8,1,4.1,8,東北東,8,1,6.2,8,北北東,8,1,南南東,8,1,18,8,1,71,8,1,49,8,1,1009.1,8,1,1013.3,8,1,1012,0,8,1,10,8,1,薄曇,8,1,曇,8,1,0,1,8,1
2009/5/12,24.9,8,1,19.9,8,1,22.2,8,1,0,0,8,1,1.9,0,8,1,2.9,8,1,5.6,8,南南東,8,1,9.8,8,南西,8,1,南,8,1,18.8,8,1,70,8,1,57,8,1,1003,8,1,1007.2,8,1,1001.7,0,8,1,10,8,1,曇,8,1,雨時々曇,8,1,0,0,8,1
2009/5/13,26.3,8,1,17.6,8,1,22.4,8,1,0.5,0,8,1,2.1,0,8,1,2.9,8,1,6.4,8,北西,8,1,11.4,8,北北東,8,1,北北西,8,1,13.7,8,1,50,8,1,13,8,1,998.4,8,1,1002.5,8,1,1000.2,0,8,1,9.3,8,1,曇後一時晴,8,1,曇後晴,8,1,0.5,0,8,1
2009/5/14,23.4,8,1,15.3,8,1,18.4,8,1,0,1,8,1,11.6,0,8,1,4.9,5,1,9.9,8,北北西,8,1,18.2,8,北北西,8,1,北北西,8,1,6.7,8,1,30,8,1,13,8,1,1003,8,1,1007.2,8,1,1002.1,0,8,1,4,8,1,快晴,8,1,晴後一時薄曇,8,1,0,1,8,1
2009/5/15,20.1,8,1,12.6,8,1,16.3,8,1,0,1,8,1,13.1,0,8,1,3.8,8,1,7.1,8,北西,8,1,11.8,8,北西,8,1,南南東,8,1,7.4,8,1,40,8,1,24,8,1,1014.4,8,1,1018.8,8,1,1012.5,0,8,1,6.5,8,1,薄曇一時晴,8,1,曇後一時晴,8,1,0,1,8,1
2009/5/16,19.6,8,1,16,8,1,17.6,8,1,0,0,8,1,0,0,8,1,3.3,8,1,6,8,南南東,8,1,11.1,8,南南東,8,1,南,8,1,12.4,8,1,62,8,1,50,8,1,1016.3,8,1,1020.7,8,1,1017.7,0,8,1,8.5,8,1,曇一時雨,8,1,雨時々曇,8,1,0,0,8,1
2009/5/17,22,8,1,16.4,8,1,19.4,8,1,16,0,8,1,0,0,8,1,5.5,8,1,9.3,8,南,8,1,17.8,8,南南西,8,1,南,8,1,18,8,1,79,8,1,69,8,1,1003.6,8,1,1007.9,8,1,998.8,0,8,1,10,8,1,雨後曇,8,1,薄曇一時雨,8,1,4,0,8,1
2009/5/18,28.4,8,1,18.9,8,1,23.7,8,1,0,0,8,1,10.8,0,8,1,3.3,8,1,7.4,8,南東,8,1,13.1,8,南,8,1,南南東,8,1,13.9,8,1,50,8,1,17,8,1,999.9,8,1,1004.1,8,1,996.9,0,8,1,8.5,8,1,薄曇時々晴,8,1,薄曇,8,1,0,0,8,1
2009/5/19,24.2,8,1,18.4,8,1,21.7,8,1,0,1,8,1,3.1,0,8,1,2.3,8,1,4.6,8,南,8,1,6.9,8,南,8,1,南,8,1,14.7,8,1,57,8,1,41,8,1,1004.2,8,1,1008.5,8,1,1006.2,0,8,1,8,8,1,薄曇,8,1,晴時々薄曇,8,1,0,1,8,1
2009/5/20,29.3,8,1,17.9,8,1,23.2,8,1,0,1,8,1,12.5,0,8,1,2.9,8,1,7,8,南南東,8,1,11,8,南南東,8,1,南南東,8,1,14.1,8,1,52,8,1,23,8,1,1008.9,8,1,1013.1,8,1,1010,0,8,1,0.8,8,1,快晴,8,1,快晴,8,1,0,1,8,1
2009/5/21,27.6,8,1,18.9,8,1,23,8,1,0,1,8,1,8,0,8,1,3.7,8,1,8.1,8,南,8,1,12.9,8,南南西,8,1,南,8,1,15.9,8,1,57,8,1,37,8,1,1012.4,8,1,1016.7,8,1,1014.4,0,8,1,7.8,8,1,薄曇一時晴,8,1,曇後一時雨,8,1,0,1,8,1
2009/5/22,24.3,8,1,20.3,8,1,21.8,8,1,0,0,8,1,4.5,0,8,1,5.9,8,1,10.4,8,南,8,1,16.9,8,南,8,1,南,8,1,17.8,8,1,68,8,1,44,8,1,1007,8,1,1011.2,8,1,1007.4,0,8,1,7.8,8,1,晴時々曇,8,1,曇一時晴後時々雨,8,1,0,0,8,1
2009/5/23,28.6,8,1,20.3,8,1,23.2,8,1,0,0,8,1,5.3,0,8,1,3,8,1,6.1,8,南東,8,1,10.1,8,東南東,8,1,東南東,8,1,17.7,8,1,63,8,1,42,8,1,1001.2,8,1,1005.4,8,1,1003,0,8,1,10,8,1,曇,8,1,曇後一時雨,8,1,0,0,8,1
2009/5/24,22,8,1,16.2,8,1,19.4,8,1,49.5,0,8,1,0.4,0,8,1,1.8,8,1,3.6,8,北西,8,1,7.3,8,北北西,8,1,北北西,8,1,15.8,8,1,70,8,1,51,8,1,1001.8,8,1,1006.1,8,1,1004.1,0,8,1,10,8,1,雨時々曇,8,1,曇時々大雨、雷を伴う,8,1,17,0,8,1
2009/5/25,22.8,8,1,16.2,8,1,18.9,8,1,0.5,0,8,1,6.8,0,8,1,2.9,8,1,5,8,南南東,8,1,8.6,8,北北東,8,1,北北東,8,1,14.2,8,1,66,8,1,48,8,1,1005.5,8,1,1009.7,8,1,1006.5,0,8,1,6.5,8,1,曇後晴,8,1,晴,8,1,0.5,0,8,1
2009/5/26,25.8,8,1,16.8,8,1,21.3,8,1,0,1,8,1,12.1,0,8,1,3.1,8,1,6.6,8,南東,8,1,10.3,8,南,8,1,南南東,8,1,15.3,8,1,62,8,1,35,8,1,1009.5,8,1,1013.8,8,1,1011.8,0,8,1,5.5,8,1,薄曇時々晴,8,1,薄曇,8,1,0,1,8,1
2009/5/27,26,8,1,19.1,8,1,21.5,8,1,0,1,8,1,5.3,0,8,1,2.9,8,1,6.2,8,南東,8,1,9.7,8,南東,8,1,南東,8,1,15.4,8,1,61,8,1,40,8,1,1012,8,1,1016.3,8,1,1014.8,0,8,1,9.5,8,1,薄曇時々晴,8,1,曇後一時雨,8,1,0,1,8,1
2009/5/28,20,8,1,16.2,8,1,18.5,8,1,39.5,0,8,1,0,0,8,1,3.1,8,1,5.2,8,北北東,8,1,10.3,8,北北東,8,1,北北東,8,1,16,8,1,76,8,1,61,8,1,1010.1,8,1,1014.4,8,1,1010.6,0,8,1,10,8,1,雨,8,1,大雨,8,1,3.5,0,8,1
